p=2,,,,,,,
,,,,a1,0.1,MSE,3598.549784
,,,,a2,0.1,,
Date,Y,Y(t-1),Y(t-2),Predict,Err,,
4/1/1970,40.1982,41.6215,42.5577,8.41792,-31.78028,,
5/1/1970,39.9321,40.1982,41.6215,8.18197,-31.75013,,
6/1/1970,41.1847,39.9321,40.1982,8.01303,-33.17167,,
7/1/1970,43.223,41.1847,39.9321,8.11168,-35.11132,,
8/1/1970,44.8138,43.223,41.1847,8.44077,-36.37303,,
9/1/1970,43.6007,44.8138,43.223,8.80368,-34.79702,,
10/1/1970,40.5467,43.6007,44.8138,8.84145,-31.70525,,
11/1/1970,40.9385,40.5467,43.6007,8.41474,-32.52376,,
12/1/1970,42.1117,40.9385,40.5467,8.14852,-33.96318,,
1/1/1971,44.9517,42.1117,40.9385,8.30502,-36.64668,,
2/1/1971,44.3696,44.9517,42.1117,8.70634,-35.66326,,
3/1/1971,42.7548,44.3696,44.9517,8.93213,-33.82267,,
4/1/1971,41.4234,42.7548,44.3696,8.71244,-32.71096,,
5/1/1971,40.8295,41.4234,42.7548,8.41782,-32.41168,,
6/1/1971,43.5488,40.8295,41.4234,8.22529,-35.32351,,
7/1/1971,45.1876,43.5488,40.8295,8.43783,-36.74977,,
8/1/1971,46.1091,45.1876,43.5488,8.87364,-37.23546,,
9/1/1971,45.505,46.1091,45.1876,9.12967,-36.37533,,
10/1/1971,43.9496,45.505,46.1091,9.16141,-34.78819,,
11/1/1971,44.003,43.9496,45.505,8.94546,-35.05754,,
12/1/1971,45.6054,44.003,43.9496,8.79526,-36.81014,,
1/1/1972,48.8392,45.6054,44.003,8.96084,-39.87836,,
2/1/1972,50.0191,48.8392,45.6054,9.44446,-40.57464,,
3/1/1972,47.8421,50.0191,48.8392,9.88583,-37.95627,,
4/1/1972,44.5127,47.8421,50.0191,9.78612,-34.72658,,
5/1/1972,42.1061,44.5127,47.8421,9.23548,-32.87062,,
6/1/1972,43.8217,42.1061,44.5127,8.66188,-35.15982,,
7/1/1972,45.3964,43.8217,42.1061,8.59278,-36.80362,,
8/1/1972,47.9891,45.3964,43.8217,8.92181,-39.06729,,
9/1/1972,46.8293,47.9891,45.3964,9.33855,-37.49075,,
10/1/1972,44.6882,46.8293,47.9891,9.48184,-35.20636,,
11/1/1972,47.1979,44.6882,46.8293,9.15175,-38.04615,,
12/1/1972,52.176,47.1979,44.6882,9.18861,-42.98739,,
1/1/1973,55.9342,52.176,47.1979,9.93739,-45.99681,,
2/1/1973,53.9974,55.9342,52.176,10.81102,-43.18638,,
3/1/1973,50.5102,53.9974,55.9342,10.99316,-39.51704,,
4/1/1973,46.8192,50.5102,53.9974,10.45076,-36.36844,,
5/1/1973,44.9288,46.8192,50.5102,9.73294,-35.19586,,
6/1/1973,47.4589,44.9288,46.8192,9.1748,-38.2841,,
7/1/1973,49.3168,47.4589,44.9288,9.23877,-40.07803,,
8/1/1973,51.091,49.3168,47.4589,9.67757,-41.41343,,
9/1/1973,50.0826,51.091,49.3168,10.04078,-40.04182,,
10/1/1973,47.0794,50.0826,51.091,10.11736,-36.96204,,
11/1/1973,47.8829,47.0794,50.0826,9.7162,-38.1667,,
12/1/1973,49.7968,47.8829,47.0794,9.49623,-40.30057,,
1/1/1974,53.8211,49.7968,47.8829,9.76797,-44.05313,,
2/1/1974,51.6562,53.8211,49.7968,10.36179,-41.29441,,
3/1/1974,49.7984,51.6562,53.8211,10.54773,-39.25067,,
4/1/1974,46.8319,49.7984,51.6562,10.14546,-36.68644,,
5/1/1974,45.4161,46.8319,49.7984,9.66303,-35.75307,,
6/1/1974,47.1087,45.4161,46.8319,9.2248,-37.8839,,
7/1/1974,50.7056,47.1087,45.4161,9.25248,-41.45312,,
8/1/1974,51.7371,50.7056,47.1087,9.78143,-41.95567,,
9/1/1974,48.6743,51.7371,50.7056,10.24427,-38.43003,,
10/1/1974,47.1173,48.6743,51.7371,10.04114,-37.07616,,
11/1/1974,47.7516,47.1173,48.6743,9.57916,-38.17244,,
12/1/1974,52.9378,47.7516,47.1173,9.48689,-43.45091,,
1/1/1975,55.6989,52.9378,47.7516,10.06894,-45.62996,,
2/1/1975,54.4115,55.6989,52.9378,10.86367,-43.54783,,
3/1/1975,52.1395,54.4115,55.6989,11.01104,-41.12846,,
4/1/1975,49.3369,52.1395,54.4115,10.6551,-38.6818,,
5/1/1975,46.1066,49.3369,52.1395,10.14764,-35.95896,,
6/1/1975,47.3769,46.1066,49.3369,9.54435,-37.83255,,
7/1/1975,50.5251,47.3769,46.1066,9.34835,-41.17675,,
8/1/1975,52.2585,50.5251,47.3769,9.7902,-42.4683,,
9/1/1975,49.432,52.2585,50.5251,10.27836,-39.15364,,
10/1/1975,46.7476,49.432,52.2585,10.16905,-36.57855,,
11/1/1975,47.7981,46.7476,49.432,9.61796,-38.18014,,
12/1/1975,54.4112,47.7981,46.7476,9.45457,-44.95663,,
1/1/1976,60.612,54.4112,47.7981,10.22093,-50.39107,,
2/1/1976,56.9337,60.612,54.4112,11.50232,-45.43138,,
3/1/1976,52.9187,56.9337,60.612,11.75457,-41.16413,,
4/1/1976,48.7185,52.9187,56.9337,10.98524,-37.73326,,
5/1/1976,46.6811,48.7185,52.9187,10.16372,-36.51738,,
6/1/1976,49.2486,46.6811,48.7185,9.53996,-39.70864,,
7/1/1976,52.022,49.2486,46.6811,9.59297,-42.42903,,
8/1/1976,53.3791,52.022,49.2486,10.12706,-43.25204,,
9/1/1976,51.1014,53.3791,52.022,10.54011,-40.56129,,
10/1/1976,49.1373,51.1014,53.3791,10.44805,-38.68925,,
11/1/1976,53.2579,49.1373,51.1014,10.02387,-43.23403,,
12/1/1976,60.8207,53.2579,49.1373,10.23952,-50.58118,,
1/1/1977,66.1065,60.8207,53.2579,11.40786,-54.69864,,
2/1/1977,61.3553,66.1065,60.8207,12.69272,-48.66258,,
3/1/1977,54.9875,61.3553,66.1065,12.74618,-42.24132,,
4/1/1977,50.5114,54.9875,61.3553,11.63428,-38.87712,,
5/1/1977,49.3163,50.5114,54.9875,10.54989,-38.76641,,
6/1/1977,52.3147,49.3163,50.5114,9.98277,-42.33193,,
7/1/1977,55.7601,52.3147,49.3163,10.1631,-45.597,,
8/1/1977,55.929,55.7601,52.3147,10.80748,-45.12152,,
9/1/1977,53.2255,55.929,55.7601,11.16891,-42.05659,,
10/1/1977,50.7423,53.2255,55.929,10.91545,-39.82685,,
11/1/1977,51.8983,50.7423,53.2255,10.39678,-41.50152,,
12/1/1977,59.5842,51.8983,50.7423,10.26406,-49.32014,,
1/1/1978,65.4681,59.5842,51.8983,11.14825,-54.31985,,
2/1/1978,64.4632,65.4681,59.5842,12.50523,-51.95797,,
3/1/1978,58.7322,64.4632,65.4681,12.99313,-45.73907,,
4/1/1978,51.4137,58.7322,64.4632,12.31954,-39.09416,,
5/1/1978,49.9912,51.4137,58.7322,11.01459,-38.97661,,
6/1/1978,53.1982,49.9912,51.4137,10.14049,-43.05771,,
7/1/1978,55.5156,53.1982,49.9912,10.31894,-45.19666,,
8/1/1978,57.5132,55.5156,53.1982,10.87138,-46.64182,,
9/1/1978,55.0594,57.5132,55.5156,11.30288,-43.75652,,
10/1/1978,52.1993,55.0594,57.5132,11.25726,-40.94204,,
11/1/1978,54.054,52.1993,55.0594,10.72587,-43.32813,,
12/1/1978,60.7576,54.054,52.1993,10.62533,-50.13227,,
1/1/1979,68.7075,60.7576,54.054,11.48116,-57.22634,,
2/1/1979,68.1212,68.7075,60.7576,12.94651,-55.17469,,
3/1/1979,61.374,68.1212,68.7075,13.68287,-47.69113,,
4/1/1979,55.2722,61.374,68.1212,12.94952,-42.32268,,
5/1/1979,51.4048,55.2722,61.374,11.66462,-39.74018,,
6/1/1979,53.2473,51.4048,55.2722,10.6677,-42.5796,,
7/1/1979,55.4418,53.2473,51.4048,10.46521,-44.97659,,
8/1/1979,57.6476,55.4418,53.2473,10.86891,-46.77869,,
9/1/1979,54.2322,57.6476,55.4418,11.30894,-42.92326,,
10/1/1979,52.7558,54.2322,57.6476,11.18798,-41.56782,,
11/1/1979,54.6456,52.7558,54.2322,10.6988,-43.9468,,
12/1/1979,60.0874,54.6456,52.7558,10.74014,-49.34726,,
1/1/1980,65.381,60.0874,54.6456,11.4733,-53.9077,,
2/1/1980,64.7721,65.381,60.0874,12.54684,-52.22526,,
3/1/1980,60.8807,64.7721,65.381,13.01531,-47.86539,,
4/1/1980,53.1114,60.8807,64.7721,12.56528,-40.54612,,
5/1/1980,49.7992,53.1114,60.8807,11.39921,-38.39999,,
6/1/1980,52.4268,49.7992,53.1114,10.29106,-42.13574,,
7/1/1980,58.5254,52.4268,49.7992,10.2226,-48.3028,,
8/1/1980,60.4105,58.5254,52.4268,11.09522,-49.31528,,
9/1/1980,57.738,60.4105,58.5254,11.89359,-45.84441,,
10/1/1980,54.7637,57.738,60.4105,11.81485,-42.94885,,
11/1/1980,56.4616,54.7637,57.738,11.25017,-45.21143,,
12/1/1980,63.4413,56.4616,54.7637,11.12253,-52.31877,,
1/1/1981,69.2715,63.4413,56.4616,11.99029,-57.28121,,
2/1/1981,63.6341,69.2715,63.4413,13.27128,-50.36282,,
3/1/1981,60.1027,63.6341,69.2715,13.29056,-46.81214,,
4/1/1981,54.1446,60.1027,63.6341,12.37368,-41.77092,,
5/1/1981,52.2484,54.1446,60.1027,11.42473,-40.82367,,
6/1/1981,56.4915,52.2484,54.1446,10.6393,-45.8522,,
7/1/1981,60.622,56.4915,52.2484,10.87399,-49.74801,,
8/1/1981,60.6506,60.622,56.4915,11.71135,-48.93925,,
9/1/1981,56.3729,60.6506,60.622,12.12726,-44.24564,,
10/1/1981,54.6841,56.3729,60.6506,11.70235,-42.98175,,
11/1/1981,55.7249,54.6841,56.3729,11.1057,-44.6192,,
12/1/1981,63.4345,55.7249,54.6841,11.0409,-52.3936,,
1/1/1982,70.6727,63.4345,55.7249,11.91594,-58.75676,,
2/1/1982,64.2728,70.6727,63.4345,13.41072,-50.86208,,
3/1/1982,59.7759,64.2728,70.6727,13.49455,-46.28135,,
4/1/1982,54.109,59.7759,64.2728,12.40487,-41.70413,,
5/1/1982,49.8577,54.109,59.7759,11.38849,-38.46921,,
6/1/1982,52.7065,49.8577,54.109,10.39667,-42.30983,,
7/1/1982,56.6437,52.7065,49.8577,10.25642,-46.38728,,
8/1/1982,57.1923,56.6437,52.7065,10.93502,-46.25728,,
9/1/1982,54,57.1923,56.6437,11.3836,-42.6164,,
10/1/1982,51.7022,54,57.1923,11.11923,-40.58297,,
11/1/1982,54.0655,51.7022,54,10.57022,-43.49528,,
12/1/1982,58.7664,54.0655,51.7022,10.57677,-48.18963,,
1/1/1983,65.9628,58.7664,54.0655,11.28319,-54.67961,,
2/1/1983,59.162,65.9628,58.7664,12.47292,-46.68908,,
3/1/1983,57.314,59.162,65.9628,12.51248,-44.80152,,
4/1/1983,52.9718,57.314,59.162,11.6476,-41.3242,,
5/1/1983,49.1707,52.9718,57.314,11.02858,-38.14212,,
6/1/1983,51.7103,49.1707,52.9718,10.21425,-41.49605,,
7/1/1983,57.9314,51.7103,49.1707,10.0881,-47.8433,,
8/1/1983,61.588,57.9314,51.7103,10.96417,-50.62383,,
9/1/1983,57.8078,61.588,57.9314,11.95194,-45.85586,,
10/1/1983,53.7753,57.8078,61.588,11.93958,-41.83572,,
11/1/1983,55.798,53.7753,57.8078,11.15831,-44.63969,,
12/1/1983,65.6301,55.798,53.7753,10.95733,-54.67277,,
1/1/1984,73.2688,65.6301,55.798,12.14281,-61.12599,,
2/1/1984,66.2545,73.2688,65.6301,13.88989,-52.36461,,
3/1/1984,63.2801,66.2545,73.2688,13.95233,-49.32777,,
4/1/1984,57.4501,63.2801,66.2545,12.95346,-44.49664,,
5/1/1984,55.1499,57.4501,63.2801,12.07302,-43.07688,,
6/1/1984,57.9273,55.1499,57.4501,11.26,-46.6673,,
7/1/1984,60.6775,57.9273,55.1499,11.30772,-49.36978,,
8/1/1984,62.3596,60.6775,57.9273,11.86048,-50.49912,,
9/1/1984,58.0827,62.3596,60.6775,12.30371,-45.77899,,
10/1/1984,54.7212,58.0827,62.3596,12.04423,-42.67697,,
11/1/1984,57.1673,54.7212,58.0827,11.28039,-45.88691,,
12/1/1984,63.3492,57.1673,54.7212,11.18885,-52.16035,,
1/1/1985,72.6803,63.3492,57.1673,12.05165,-60.62865,,
2/1/1985,70.8479,72.6803,63.3492,13.60295,-57.24495,,
3/1/1985,62.6166,70.8479,72.6803,14.35282,-48.26378,,
4/1/1985,57.6106,62.6166,70.8479,13.34645,-44.26415,,
5/1/1985,55.4467,57.6106,62.6166,12.02272,-43.42398,,
6/1/1985,58.2228,55.4467,57.6106,11.30573,-46.91707,,
7/1/1985,62.7591,58.2228,55.4467,11.36695,-51.39215,,
8/1/1985,63.3921,62.7591,58.2228,12.09819,-51.29391,,
9/1/1985,60.7507,63.3921,62.7591,12.61512,-48.13558,,
10/1/1985,56.4553,60.7507,63.3921,12.41428,-44.04102,,
11/1/1985,58.1385,56.4553,60.7507,11.7206,-46.4179,,
12/1/1985,68.8758,58.1385,56.4553,11.45938,-57.41642,,
1/1/1986,73.4956,68.8758,58.1385,12.70143,-60.79417,,
2/1/1986,68.1637,73.4956,68.8758,14.23714,-53.92656,,
3/1/1986,62.3923,68.1637,73.4956,14.16593,-48.22637,,
4/1/1986,57.1915,62.3923,68.1637,13.0556,-44.1359,,
5/1/1986,55.9599,57.1915,62.3923,11.95838,-44.00152,,
6/1/1986,60.0336,55.9599,57.1915,11.31514,-48.71846,,
7/1/1986,65.9077,60.0336,55.9599,11.59935,-54.30835,,
8/1/1986,64.645,65.9077,60.0336,12.59413,-52.05087,,
9/1/1986,61.1742,64.645,65.9077,13.05527,-48.11893,,
10/1/1986,57.6978,61.1742,64.645,12.58192,-45.11588,,
11/1/1986,59.4964,57.6978,61.1742,11.8872,-47.6092,,
12/1/1986,68.3302,59.4964,57.6978,11.71942,-56.61078,,
1/1/1987,74.0173,68.3302,59.4964,12.78266,-61.23464,,
2/1/1987,70.254,74.0173,68.3302,14.23475,-56.01925,,
3/1/1987,65.7966,70.254,74.0173,14.42713,-51.36947,,
4/1/1987,60.3229,65.7966,70.254,13.60506,-46.71784,,
5/1/1987,59.0245,60.3229,65.7966,12.61195,-46.41255,,
6/1/1987,64.0345,59.0245,60.3229,11.93474,-52.09976,,
7/1/1987,69.0282,64.0345,59.0245,12.3059,-56.7223,,
8/1/1987,70.2369,69.0282,64.0345,13.30627,-56.93063,,
9/1/1987,64.2987,70.2369,69.0282,13.92651,-50.37219,,
10/1/1987,60.5402,64.2987,70.2369,13.45356,-47.08664,,
11/1/1987,62.6219,60.5402,64.2987,12.48389,-50.13801,,
12/1/1987,70.7671,62.6219,60.5402,12.31621,-58.45089,,
1/1/1988,80.0833,70.7671,62.6219,13.3389,-66.7444,,
2/1/1988,76.3631,80.0833,70.7671,15.08504,-61.27806,,
3/1/1988,70.4954,76.3631,80.0833,15.64464,-54.85076,,
4/1/1988,63.4244,70.4954,76.3631,14.68585,-48.73855,,
5/1/1988,61.5776,63.4244,70.4954,13.39198,-48.18562,,
6/1/1988,67.2741,61.5776,63.4244,12.5002,-54.7739,,
7/1/1988,73.1676,67.2741,61.5776,12.88517,-60.28243,,
8/1/1988,75.9479,73.1676,67.2741,14.04417,-61.90373,,
9/1/1988,67.7223,75.9479,73.1676,14.91155,-52.81075,,
10/1/1988,63.4592,67.7223,75.9479,14.36702,-49.09218,,
11/1/1988,65.2706,63.4592,67.7223,13.11815,-52.15245,,
12/1/1988,74.0492,65.2706,63.4592,12.87298,-61.17622,,
1/1/1989,78.1368,74.0492,65.2706,13.93198,-64.20482,,
2/1/1989,76.8499,78.1368,74.0492,15.2186,-61.6313,,
3/1/1989,73.5377,76.8499,78.1368,15.49867,-58.03903,,
4/1/1989,65.2676,73.5377,76.8499,15.03876,-50.22884,,
5/1/1989,63.8617,65.2676,73.5377,13.88053,-49.98117,,
6/1/1989,68.6587,63.8617,65.2676,12.91293,-55.74577,,
7/1/1989,74.2491,68.6587,63.8617,13.25204,-60.99706,,
8/1/1989,75.2704,74.2491,68.6587,14.29078,-60.97962,,
9/1/1989,69.5107,75.2704,74.2491,14.95195,-54.55875,,
10/1/1989,66.062,69.5107,75.2704,14.47811,-51.58389,,
11/1/1989,69.2555,66.062,69.5107,13.55727,-55.69823,,
12/1/1989,84.404,69.2555,66.062,13.53175,-70.87225,,
1/1/1990,84.6447,84.404,69.2555,15.36595,-69.27875,,
2/1/1990,77.4221,84.6447,84.404,16.90487,-60.51723,,
3/1/1990,73.4205,77.4221,84.6447,16.20668,-57.21382,,
4/1/1990,67.4636,73.4205,77.4221,15.08426,-52.37934,,
5/1/1990,66.0145,67.4636,73.4205,14.08841,-51.92609,,
6/1/1990,71.6535,66.0145,67.4636,13.34781,-58.30569,,
